chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
2-AMINO-4-PHENYLTHIAZOLE HYDROBROMIDE MONOHYDRATE,SBVYKOGRUCDICV-UHFFFAOYSA-N,Br.Nc1nc(-c2ccccc2)cs1.O,tox21_mmp,toxic
"2,2',3,3',4,4'-HEXACHLOROBIPHENYL",BTAGRXWGMYTPBY-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,tox21_mmp,toxic
"3,4,5-TRICHLOROPHENOL",GBNHEBQXJVDXSW-UHFFFAOYSA-N,Oc1cc(Cl)c(Cl)c(Cl)c1,tox21_mmp,toxic
"N,N-DIMETHYL-P-PHENYLENEDIAMINE",BZORFPDSXLZWJF-UHFFFAOYSA-N,CN(C)c1ccc(N)cc1,tox21_mmp,toxic
METHYL TRICLOSAN,NLYDHBBTVWMLFD-UHFFFAOYSA-N,COc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,tox21_mmp,toxic
54574-82-2,QPNFUBAIQZJEPO-UHFFFAOYSA-N,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,tox21_mmp,toxic
FLUVALINATE,INISTDXBRIBGOC-UHFFFAOYSA-N,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,tox21_mmp,toxic
2-AMINO-4-METHOXYBENZOTHIAZOLE,YEBCRAVYUWNFQT-UHFFFAOYSA-N,COc1cccc2sc(N)nc12,tox21_mmp,toxic
3-AMINO-2-METHOXYDIBENZOFURAN,SGQVWNYSHWQNOS-UHFFFAOYSA-N,COc1cc2c(cc1N)oc1ccccc12,tox21_mmp,toxic
ZINC DIETHYLDITHIOCARBAMATE,RKQOSDAEEGPRER-UHFFFAOYSA-L,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Zn+2],tox21_mmp,toxic
"1,4-BENZOQUINONE DIOXIME",DZCCLNYLUGNUKQ-UHFFFAOYSA-N,O=Nc1ccc(NO)cc1,tox21_mmp,toxic
TECHNICAL CHLORDANE,BIWJNBZANLAXMG-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
IODOCHLORHYDROXYQUIN,QCDFBFJGMNKBDO-UHFFFAOYSA-N,Oc1c(I)cc(Cl)c2cccnc12,tox21_mmp,toxic
"2,3,4-TRICHLOROPHENOL",HSQFVBWFPBKHEB-UHFFFAOYSA-N,Oc1ccc(Cl)c(Cl)c1Cl,tox21_mmp,toxic
3-HYDROXYDIPHENYLAMINE,NDACNGSDAFKTGE-UHFFFAOYSA-N,Oc1cccc(Nc2ccccc2)c1,tox21_mmp,toxic
5436-43-1,XYBSIYMGXVUVGY-UHFFFAOYSA-N,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,tox21_mmp,toxic
PENTABROMOPHENOL,SVHOVVJFOWGYJO-UHFFFAOYSA-N,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,tox21_mmp,toxic
URSOL BLUE GREY OM,JGXPJGJSAMZYBO-UHFFFAOYSA-N,Cc1cc(Nc2ccc(O)cc2)ccc1N,tox21_mmp,toxic
74-31-7,UTGQNNCQYDRXCH-UHFFFAOYSA-N,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,tox21_mmp,toxic
"1,3-DIETHYL-1,3-DIPHENYLUREA",PZIMIYVOZBTARW-UHFFFAOYSA-N,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,tox21_mmp,toxic
101-96-2,FSWDLYNGJBGFJH-UHFFFAOYSA-N,CCC(C)Nc1ccc(NC(C)CC)cc1,tox21_mmp,toxic
SELENIOUS ACID,MCAHWIHFGHIESP-UHFFFAOYSA-N,O=[Se](O)O,tox21_mmp,toxic
4-SEC-BUTYLPHENOL,ZUTYZAFDFLLILI-UHFFFAOYSA-N,CCC(C)c1ccc(O)cc1,tox21_mmp,toxic
122-19-0,SFVFIFLLYFPGHH-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],tox21_mmp,toxic
"2,6-DI-TERT-BUTYLPHENOL",DKCPKDPYUFEZCP-UHFFFAOYSA-N,CC(C)(C)c1cccc(C(C)(C)C)c1O,tox21_mmp,toxic
OLEAMIDE,FATBGEAMYMYZAF-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(N)=O,tox21_mmp,toxic
"2,3-DIAMINOTOLUENE",AXNUJYHFQHQZBE-UHFFFAOYSA-N,Cc1cccc(N)c1N,tox21_mmp,toxic
"4,4'-DIHYDROXYBIPHENYL",VCCBEIPGXKNHFW-UHFFFAOYSA-N,Oc1ccc(-c2ccc(O)cc2)cc1,tox21_mmp,toxic
3-AMINO-9-ETHYLCARBAZOLE HYDROCHLORIDE,UUYSTZWIFZYHRM-UHFFFAOYSA-N,CCn1c2ccccc2c2cc(N)ccc21.Cl,tox21_mmp,toxic
BARIUM CHLORIDE DIHYDRATE,PWHCIQQGOQTFAE-UHFFFAOYSA-L,O.O.[Ba+2].[Cl-].[Cl-],tox21_mmp,toxic
BENZYLHYDRAZINE DIHYDROCHLORIDE,MSJHOJKVMMEMNX-UHFFFAOYSA-N,Cl.Cl.NNCc1ccccc1,tox21_mmp,toxic
"2,4-DIAMINOANISOLE SULFATE",FDJQHYWUHGBBTO-UHFFFAOYSA-N,COc1ccc(N)cc1N.O=S(=O)(O)O,tox21_mmp,toxic
ISOBUTYL 4-HYDROXYBENZOATE,XPJVKCRENWUEJH-UHFFFAOYSA-N,CC(C)COC(=O)c1ccc(O)cc1,tox21_mmp,toxic
6-NITROQUINOLINE,SMHPLBXIVNQFBA-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2ncccc2c1,tox21_mmp,toxic
SUDAN I,MRQIXHXHHPWVIL-UHFFFAOYSA-N,Oc1ccc2ccccc2c1N=Nc1ccccc1,tox21_mmp,toxic
952-23-8,PBBGTVBGXBUVLT-UHFFFAOYSA-N,Cl.Nc1ccc2cc3ccc(N)cc3nc2c1,tox21_mmp,toxic
719-22-2,RDQSIADLBQFVMY-UHFFFAOYSA-N,CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,tox21_mmp,toxic
"4,6-DICHLORORESORCINOL",GRLQBYQELUWBIO-UHFFFAOYSA-N,Oc1cc(O)c(Cl)cc1Cl,tox21_mmp,toxic
HEPTYL 4-HYDROXYBENZOATE,ZTJORNVITHUQJA-UHFFFAOYSA-N,CCCCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic
3-HYDROXYBENZOPHENONE,SHULEACXTONYPS-UHFFFAOYSA-N,O=C(c1ccccc1)c1cccc(O)c1,tox21_mmp,toxic
131-54-4,SODJJEXAWOSSON-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,tox21_mmp,toxic
"BENZOIC ACID, 4-HYDROXY-, DODECYL ESTER",BAYSQTBAJQRACX-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic
NONYL 4-HYDROXYBENZOATE,MBNSKHJDYXPONL-UHFFFAOYSA-N,CCCCCCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic
RJX9MKQ44K,YKEXNVPSARYZDR-UHFFFAOYSA-N,COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,tox21_mmp,toxic
PENTYL 4-HYDROXYBENZOATE,ZNSSPLQZSUWFJT-UHFFFAOYSA-N,CCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic
79-97-0,YMTYZTXUZLQUSF-UHFFFAOYSA-N,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,tox21_mmp,toxic
"4,4'-ETHYLIDENEBISPHENOL",HCNHNBLSNVSJTJ-UHFFFAOYSA-N,CC(c1ccc(O)cc1)c1ccc(O)cc1,tox21_mmp,toxic
TETRACHLOROBISPHENOL A,KYPYTERUKNKOLP-UHFFFAOYSA-N,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,tox21_mmp,toxic
14868-03-2,OWEYKIWAZBBXJK-UHFFFAOYSA-N,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,tox21_mmp,toxic
"PHENOL, 4,4'-(OCTAHYDRO-4,7-METHANO-5H-INDEN-5-YLIDENE)BIS-",WWCSTJWKTAXUGJ-UHFFFAOYSA-N,Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,tox21_mmp,toxic
5-CHLORO-2-HYDROXYBENZOPHENONE,OMWSZDODENFLSV-UHFFFAOYSA-N,O=C(c1ccccc1)c1cc(Cl)ccc1O,tox21_mmp,toxic
MENTHYL ANTHRANILATE,SOXAGEOHPCXXIO-UHFFFAOYSA-N,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,tox21_mmp,toxic
CHEMBL3185564,VFTURGJPQCAITG-UHFFFAOYSA-N,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,tox21_mmp,toxic
TETRAOCTYLPHOSPHONIUM BROMIDE,QVBRLOSUBRKEJW-UHFFFAOYSA-M,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],tox21_mmp,toxic
METHYLTRIOCTYLAMMONIUM TRIFLUOROMETHANESULFONATE,WYNCDLDEWVNKJX-UHFFFAOYSA-M,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,tox21_mmp,toxic
1-DECYL-3-METHYLIMIDAZOLIUM TETRAFLUOROBORATE,QGUMDWFYJYXDTH-UHFFFAOYSA-N,CCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,tox21_mmp,toxic
1-DECYL-3-METHYLIMIDAZOLIUM TRIFLATE,YFLIZKWXKVXRES-UHFFFAOYSA-M,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,tox21_mmp,toxic
1-DODECYL-3-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,OPXNHKQUEXEWAM-UHFFFAOYSA-M,CCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],tox21_mmp,toxic
1-DODECYL-3-METHYLIMIDAZOLIUM HEXAFLUOROPHOSPHATE,MPHALGYBTKGJEV-UHFFFAOYSA-N,CCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic
"2,3,5-TRICHLOROPHENOL",WWGQHTJIFOQAOC-UHFFFAOYSA-N,Oc1cc(Cl)cc(Cl)c1Cl,tox21_mmp,toxic
88-26-6,HNURKXXMYARGAY-UHFFFAOYSA-N,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,tox21_mmp,toxic
101-14-4,IBOFVQJTBBUKMU-UHFFFAOYSA-N,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,tox21_mmp,toxic
METHOPRENE,NFGXHKASABOEEW-LDRANXPESA-N,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,tox21_mmp,toxic
STROBANE,HBQPGVWPSQGTJK-TWELXNIESA-N,C=C1C(C)(C)[C@@]2(Cl)C(Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl,tox21_mmp,toxic
CHLORO(METHYL)DIPHENYLSILANE,OJZNZOXALZKPEA-UHFFFAOYSA-N,C[Si](Cl)(c1ccccc1)c1ccccc1,tox21_mmp,toxic
METHYLTRIACETOXYSILANE,TVJPBVNWVPUZBM-UHFFFAOYSA-N,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,tox21_mmp,toxic
"2,2',4'-TRICHLOROACETOPHENONE",VYWPPRLJNVHPEU-UHFFFAOYSA-N,O=C(CCl)c1ccc(Cl)cc1Cl,tox21_mmp,toxic
"3,4-DICHLOROPHENOL",WDNBURPWRNALGP-UHFFFAOYSA-N,Oc1ccc(Cl)c(Cl)c1,tox21_mmp,toxic
LINDANE,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,tox21_mmp,toxic
3-(TRIFLUOROMETHYL)PHENYL ISOCYANATE,SXJYSIBLFGQAND-UHFFFAOYSA-N,O=C=Nc1cccc(C(F)(F)F)c1,tox21_mmp,toxic
1-METHYL-3-N-OCTYLIMIDAZOLIUM TETRAFLUOROBORATE,GXZCAMSPWNHTAE-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,tox21_mmp,toxic
258864-54-9,JCQGIZYNVAZYOH-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],tox21_mmp,toxic
NINHYDRIN,FEMOMIGRRWSMCU-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1(O)O,tox21_mmp,toxic
1-METHYL-3-N-OCTYLIMIDAZOLIUM TRIFLUOROMETHANESULFONATE,BCVMAYRUJBXMAP-UHFFFAOYSA-M,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,tox21_mmp,toxic
"4,4'-DIAMINOBENZANILIDE",XPAQFJJCWGSXGJ-UHFFFAOYSA-N,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1,tox21_mmp,toxic
81-55-0,GJCHQJDEYFYWER-UHFFFAOYSA-N,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,tox21_mmp,toxic
4-NITROPHENETOLE,NWPKEYHUZKMWKJ-UHFFFAOYSA-N,CCOc1ccc([N+](=O)[O-])cc1,tox21_mmp,toxic
541-69-5,SVTOYMIYCMHPIV-UHFFFAOYSA-N,Cl.Cl.Nc1cccc(N)c1,tox21_mmp,toxic
4-METHOXY-3-NITRO-N-PHENYLBENZAMIDE,YKOCPBMVMBUTAX-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],tox21_mmp,toxic
"2,6-DINITRO-P-CRESOL",HOYRZHJJAHRMLL-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,tox21_mmp,toxic
85-60-9,PFANXOISJYKQRP-UHFFFAOYSA-N,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,tox21_mmp,toxic
374683-44-0,WCKLETBLOAOZDE-UHFFFAOYSA-N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic
1-METHYL-3-N-OCTYLIMIDAZOLIUM HEXAFLUOROPHOSPHATE,GRCIJNHHTXBJAK-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic
6088-51-3,AHXGXXJEEHFHDK-UHFFFAOYSA-N,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,tox21_mmp,toxic
CYANOX 1790,XYXJKPCGSGVSBO-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,tox21_mmp,toxic
4-CHLORO-2-NITROANILINE,PBGKNXWGYQPUJK-UHFFFAOYSA-N,Nc1ccc(Cl)cc1[N+](=O)[O-],tox21_mmp,toxic
TRIHEXYLTETRADECYLPHOSPHONIUM BROMIDE,RJELOMHXBLDMDB-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tox21_mmp,toxic
2-ACETAMIDOFLUORENE,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,tox21_mmp,toxic
2104-09-8,RIKJWJIWXCUKQV-UHFFFAOYSA-N,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,tox21_mmp,toxic
CRYSTAL VIOLET LACTONE,IPAJDLMMTVZVPP-UHFFFAOYSA-N,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,tox21_mmp,toxic
DINEX,QJYHUJAGJUHXJN-UHFFFAOYSA-N,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,tox21_mmp,toxic
"5,7-DIHYDROXY-4-METHYLCOUMARIN",QNVWGEJMXOQQPM-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(O)cc(O)c12,tox21_mmp,toxic
93-05-0,QNGVNLMMEQUVQK-UHFFFAOYSA-N,CCN(CC)c1ccc(N)cc1,tox21_mmp,toxic
"2,3,4,4'-TETRAHYDROXYBENZOPHENONE",ZRDYULMDEGRWRC-UHFFFAOYSA-N,O=C(c1ccc(O)cc1)c1ccc(O)c(O)c1O,tox21_mmp,toxic
N-TERT-BUTYL-2-BENZOTHIAZOLESULFENAMIDE,IUJLOAKJZQBENM-UHFFFAOYSA-N,CC(C)(C)NSc1nc2ccccc2s1,tox21_mmp,toxic
34176-52-8,VTOUNUQLXMNNMQ-UHFFFAOYSA-N,NNc1nc(-c2ccccc2)cs1,tox21_mmp,toxic
DIBROMONITROMETHANE,GQEVYCCMYUNRHJ-UHFFFAOYSA-N,O=[N+]([O-])C(Br)Br,tox21_mmp,toxic
2493-84-7,IALWCYFULVHLEC-UHFFFAOYSA-N,CCCCCCCCOc1ccc(C(=O)O)cc1,tox21_mmp,toxic
METOL,ZVNPWFOVUDMGRP-UHFFFAOYSA-N,CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O,tox21_mmp,toxic
OCTYL 4-HYDROXYBENZOATE,RIKCMEDSBFQFAL-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic
"2,3-DICHLOROPHENOL",UMPSXRYVXUPCOS-UHFFFAOYSA-N,Oc1cccc(Cl)c1Cl,tox21_mmp,toxic
"2,3,5,6-TETRACHLOROPHENOL",KEWNKZNZRIAIAK-UHFFFAOYSA-N,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,tox21_mmp,toxic
SCHEMBL1942300,GQLUAQZLAZUHEL-NKMZKCBCSA-N,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,tox21_mmp,toxic
"3,5-DICHLOROPHENOL",VPOMSPZBQMDLTM-UHFFFAOYSA-N,Oc1cc(Cl)cc(Cl)c1,tox21_mmp,toxic
2-AMINOPHENOL,CDAWCLOXVUBKRW-UHFFFAOYSA-N,Nc1ccccc1O,tox21_mmp,toxic
3BETA-ACETOXYANDROST-5-EN-17-ONE,NCMZQTLCXHGLOK-ZKHIMWLXSA-N,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,tox21_mmp,toxic
"1,2-DIBROMO-4-(1,2-DIBROMOETHYL)CYCLOHEXANE",PQRRSJBLKOPVJV-UHFFFAOYSA-N,BrCC(Br)C1CCC(Br)C(Br)C1,tox21_mmp,toxic
"4,4'-THIODIPHENOL",VWGKEVWFBOUAND-UHFFFAOYSA-N,Oc1ccc(Sc2ccc(O)cc2)cc1,tox21_mmp,toxic
615-28-1,RIIWUGSYXOBDMC-UHFFFAOYSA-N,Cl.Cl.Nc1ccccc1N,tox21_mmp,toxic
STANOLONE,NVKAWKQGWWIWPM-ABEVXSGRSA-N,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,tox21_mmp,toxic
PENTAERYTHRITOL TETRABENZOATE,MINJAOUGXYRTEI-UHFFFAOYSA-N,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,tox21_mmp,toxic
DTXSID9025538,IFEFZCPXSZSSQI-UHFFFAOYSA-N,O.S=C1NC=NC2N=CNC12,tox21_mmp,toxic
4-BENZYLPHENOL,HJSPWKGEPDZNLK-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2)cc1,tox21_mmp,toxic
"9,12,15-OCTADECATRIENOIC ACID ETHYL ESTER",JYYFMIOPGOFNPK-XSHSMGBESA-N,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,tox21_mmp,toxic
843-55-0,SDDLEVPIDBLVHC-UHFFFAOYSA-N,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,tox21_mmp,toxic
"4,4'-THIOBIS(6-TERT-BUTYL-M-CRESOL)",HXIQYSLFEXIOAV-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,tox21_mmp,toxic
TETRAOCTYLAMMONIUM BROMIDE,QBVXKDJEZKEASM-UHFFFAOYSA-M,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],tox21_mmp,toxic
"4-SEC-BUTYL-2,6-DI-TERT-BUTYLPHENOL",BFZOTKYPSZSDEV-UHFFFAOYSA-N,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic
BROMOXYNIL OCTANOATE,DQKWXTIYGWPGOO-UHFFFAOYSA-N,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,tox21_mmp,toxic
13-CIS-RETINAL,NCYCYZXNIZJOKI-HWCYFHEPSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,tox21_mmp,toxic
"2,6-DI-TERT-BUTYL-4-METHYLPHENOL",NLZUEZXRPGMBCV-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic
RHEIN,FCDLCPWAQCPTKC-UHFFFAOYSA-N,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,tox21_mmp,toxic
41122-70-7,VADSDVGLFDVIMG-UHFFFAOYSA-N,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,tox21_mmp,toxic
ISOTHIOCYANATOBENZENE,QKFJKGMPGYROCL-UHFFFAOYSA-N,S=C=Nc1ccccc1,tox21_mmp,toxic
ZEARALENONE,MBMQEIFVQACCCH-QBODLPLBSA-N,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,tox21_mmp,toxic
"4,4'-METHYLENEDIPHENOL",PXKLMJQFEQBVLD-UHFFFAOYSA-N,Oc1ccc(Cc2ccc(O)cc2)cc1,tox21_mmp,toxic
KAEMPFEROL,IYRMWMYZSQPJKC-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,tox21_mmp,toxic
AZOXYBENZENE,GAUZCKBSTZFWCT-UHFFFAOYSA-N,[O-][N+](=Nc1ccccc1)c1ccccc1,tox21_mmp,toxic
"2,2'-DIHYDROXYBENZOPHENONE",YIYBRXKMQFDHSM-UHFFFAOYSA-N,O=C(c1ccccc1O)c1ccccc1O,tox21_mmp,toxic
TETRABROMOBISPHENOL A,VEORPZCZECFIRK-UHFFFAOYSA-N,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,tox21_mmp,toxic
BENZYL ISOTHIOCYANATE,MDKCFLQDBWCQCV-UHFFFAOYSA-N,S=C=NCc1ccccc1,tox21_mmp,toxic
MUSK AMBRETTE,SUAUILGSCPYJCS-UHFFFAOYSA-N,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],tox21_mmp,toxic
"1,1,1-TRICHLOROACETONE",SMZHKGXSEAGRTI-UHFFFAOYSA-N,CC(=O)C(Cl)(Cl)Cl,tox21_mmp,toxic
4-HYDROXYBENZOPHENONE,NPFYZDNDJHZQKY-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccc(O)cc1,tox21_mmp,toxic
"2,4-DIAMINOPHENOL DIHYDROCHLORIDE",KQEIJFWAXDQUPR-UHFFFAOYSA-N,Cl.Cl.Nc1ccc(O)c(N)c1,tox21_mmp,toxic
"P,P'-DDE",UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
17ALPHA-ESTRADIOL,VOXZDWNPVJITMN-SFFUCWETSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,tox21_mmp,toxic
CHLORFENSON,RZXLPPRPEOUENN-UHFFFAOYSA-N,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
CAPTAN,LDVVMCZRFWMZSG-UHFFFAOYSA-N,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,tox21_mmp,toxic
LINURON,XKJMBINCVNINCA-UHFFFAOYSA-N,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,tox21_mmp,toxic
PHENMEDIPHAM,IDOWTHOLJBTAFI-UHFFFAOYSA-N,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,tox21_mmp,toxic
"P,P'-DDD",AHJKRLASYNVKDZ-UHFFFAOYSA-N,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,tox21_mmp,toxic
4-CUMYLPHENOL,QBDSZLJBMIMQRS-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)cc1,tox21_mmp,toxic
LACTOFEN,CONWAEURSVPLRM-UHFFFAOYSA-N,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],tox21_mmp,toxic
"2-CHLOROBENZENE-1,4-DIAMINE SULFATE",GQFGHCRXPLROOF-UHFFFAOYSA-N,Nc1ccc(N)c(Cl)c1.O=S(=O)(O)O,tox21_mmp,toxic
2-AMINO-4-NITROBENZOIC ACID,UEALKTCRMBVTFN-UHFFFAOYSA-N,Nc1cc([N+](=O)[O-])ccc1C(=O)O,tox21_mmp,toxic
2-(MORPHOLINODITHIO)BENZOTHIAZOLE,QRYFCNPYGUORTK-UHFFFAOYSA-N,c1ccc2sc(SSN3CCOCC3)nc2c1,tox21_mmp,toxic
TRIFLURALIN,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
PINDONE,RZKYEQDPDZUERB-UHFFFAOYSA-N,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,tox21_mmp,toxic
54464-57-2,FVUGZKDGWGKCFE-UHFFFAOYSA-N,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,tox21_mmp,toxic
AMITRAZ,QXAITBQSYVNQDR-UHFFFAOYSA-N,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,tox21_mmp,toxic
PROPOFOL,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1O,tox21_mmp,toxic
2-SEC-BUTYLPHENOL,NGFPWHGISWUQOI-UHFFFAOYSA-N,CCC(C)c1ccccc1O,tox21_mmp,toxic
IBUPROFEN,HEFNNWSXXWATRW-UHFFFAOYSA-N,CC(C)Cc1ccc(C(C)C(=O)O)cc1,tox21_mmp,toxic
