chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
DELAFLOXACIN MEGLUMINE,AHJGUEMIZPMAMR-WZTVWXICSA-N,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,chembl_mito_safe_drugs,non-toxic
PALOVAROTENE,YTFHCXIPDIHOIA-DHZHZOJOSA-N,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,chembl_mito_safe_drugs,non-toxic
TEDIZOLID PHOSPHATE,QCGUSIANLFXSGE-GFCCVEGCSA-N,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,chembl_mito_safe_drugs,non-toxic
TAFAMIDIS MEGLUMINE,DQJDBUPLRMRBAB-WZTVWXICSA-N,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,chembl_mito_safe_drugs,non-toxic
RIFAMYCIN SODIUM,YVOFSHPIJOYKSH-NLYBMVFSSA-M,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.[Na+],chembl_mito_safe_drugs,non-toxic
EDOXABAN TOSYLATE,ZLFZITWZOYXXAW-QXXZOGQOSA-N,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1,chembl_mito_safe_drugs,non-toxic
SELUMETINIB SULFATE,GRKFGZYYYYISDX-UHFFFAOYSA-N,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
TELOTRISTAT ETHYL,MDSQOJYHHZBZKA-GBXCKJPGSA-N,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,chembl_mito_safe_drugs,non-toxic
LENVATINIB MESYLATE,HWLFIUUAYLEFCT-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
TOFOGLIFLOZIN,ZXOCGDDVNPDRIW-NHFZGCSJSA-N,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.O,chembl_mito_safe_drugs,non-toxic
AFATINIB DIMALEATE,USNRYVNRPYXCSP-JUGPPOIOSA-N,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
DACOMITINIB,BSPLGGCPNTZPIH-IPZCTEOASA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,chembl_mito_safe_drugs,non-toxic
LESINURAD,FGQFOYHRJSUHMR-UHFFFAOYSA-N,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,chembl_mito_safe_drugs,non-toxic
LEVOMILNACIPRAN HYDROCHLORIDE,XNCDYJFPRPDERF-NQQJLSKUSA-N,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN.Cl,chembl_mito_safe_drugs,non-toxic
ASUNAPREVIR,XRWSZZJLZRKHHD-WVWIJVSJSA-N,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,chembl_mito_safe_drugs,non-toxic
TRAMETINIB DIMETHYL SULFOXIDE,OQUFJVRYDFIQBW-UHFFFAOYSA-N,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.C[S+](C)[O-],chembl_mito_safe_drugs,non-toxic
GLYCEROL PHENYLBUTYRATE,ZSDBFLMJVAGKOU-UHFFFAOYSA-N,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,chembl_mito_safe_drugs,non-toxic
PRUCALOPRIDE SUCCINATE,QZRSNVSQLGRAID-UHFFFAOYSA-N,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
SAMIDORPHAN L-MALATE,RARHXUAUPNYAJF-QSYGGRRVSA-N,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3.O=C(O)C[C@H](O)C(=O)O,chembl_mito_safe_drugs,non-toxic
NALDEMEDINE,AXQACEQYCPKDMV-RZAWKFBISA-N,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,chembl_mito_safe_drugs,non-toxic
TIVOZANIB HYDROCHLORIDE,RQXMKRRBJITKRN-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,chembl_mito_safe_drugs,non-toxic
AVATROMBOPAG MALEATE,MISPBGHDNZYFNM-BTJKTKAUSA-N,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
BARICITINIB,XUZMWHLSFXCVMG-UHFFFAOYSA-N,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,chembl_mito_safe_drugs,non-toxic
BREXPIPRAZOLE,ZKIAIYBUSXZPLP-UHFFFAOYSA-N,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,chembl_mito_safe_drugs,non-toxic
OMARIGLIPTIN,MKMPWKUAHLTIBJ-ISTRZQFTSA-N,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,chembl_mito_safe_drugs,non-toxic
BARIUM SULFATE,TZCXTZWJZNENPQ-UHFFFAOYSA-L,O=S(=O)([O-])[O-].[Ba+2],chembl_mito_safe_drugs,non-toxic
VILOXAZINE HYDROCHLORIDE,HJOCKFVCMLCPTP-UHFFFAOYSA-N,CCOc1ccccc1OCC1CNCCO1.Cl,chembl_mito_safe_drugs,non-toxic
MYCOPHENOLATE SODIUM,DOZYTHNHLLSNIK-JOKMOOFLSA-M,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+],chembl_mito_safe_drugs,non-toxic
MIGALASTAT HYDROCHLORIDE,ZJIHMALTJRDNQI-OLALXQGDSA-N,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,chembl_mito_safe_drugs,non-toxic
URIDINE TRIACETATE,AUFUWRKPQLGTGF-FMKGYKFTSA-N,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,chembl_mito_safe_drugs,non-toxic
VORAPAXAR SULFATE,NQRYCIGCIAWEIC-CKLVGUEFSA-N,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
VORTIOXETINE HYDROBROMIDE,VNGRUFUIHGGOOM-UHFFFAOYSA-N,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,chembl_mito_safe_drugs,non-toxic
SODIUM PHOSPHATE P 32,BNIILDVGGAEEIG-JCIGTKTHSA-L,O=[32P]([O-])([O-])O.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
NORGESTREL,WWYNJERNGUHSAO-CULCCENASA-N,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,chembl_mito_safe_drugs,non-toxic
TREPROSTINIL DIOLAMINE,RHWRWEUCEXUUAV-ZSESPEEFSA-N,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O.OCCNCCO,chembl_mito_safe_drugs,non-toxic
VIBEGRON,DJXRIQMCROIRCZ-XOEOCAAJSA-N,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,chembl_mito_safe_drugs,non-toxic
EMPAGLIFLOZIN,OBWASQILIWPZMG-QZMOQZSNSA-N,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,chembl_mito_safe_drugs,non-toxic
LUSUTROMBOPAG,NOZIJMHMKORZBA-KJCUYJGMSA-N,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,chembl_mito_safe_drugs,non-toxic
RIOCIGUAT,WXXSNCNJFUAIDG-UHFFFAOYSA-N,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,chembl_mito_safe_drugs,non-toxic
BETHANIDINE SULFATE,YTIJUXVIZLYQTB-UHFFFAOYSA-N,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
RANITIDINE HYDROCHLORIDE,GGWBHVILAJZWKJ-UHFFFAOYSA-N,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,chembl_mito_safe_drugs,non-toxic
DACOMITINIB ANHYDROUS,LVXJQMNHJWSHET-AATRIKPKSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,chembl_mito_safe_drugs,non-toxic
RANITIDINE BISMUTH CITRATE,XAUTYMZTJWXZHZ-UHFFFAOYSA-K,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],chembl_mito_safe_drugs,non-toxic
FROVATRIPTAN SUCCINATE,CUETXFMONOSVJA-KLQYNRQASA-N,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
IVABRADINE HYDROCHLORIDE,HLUKNZUABFFNQS-ZMBIFBSDSA-N,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,chembl_mito_safe_drugs,non-toxic
METHACYCLINE HYDROCHLORIDE,VXPSARQTYDZXAO-CCHMMTNSSA-N,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,chembl_mito_safe_drugs,non-toxic
ESOMEPRAZOLE STRONTIUM,NCGHIAKEJNQSMS-QLGOZJDFSA-N,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2],chembl_mito_safe_drugs,non-toxic
ATROPINE SULFATE,VJFQPODMEGSXHC-ZZJGABIISA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
COBIMETINIB,BSMCAPRUBJMWDF-KRWDZBQOSA-N,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,chembl_mito_safe_drugs,non-toxic
TENELIGLIPTIN,WGRQANOPCQRCME-PMACEKPBSA-N,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,chembl_mito_safe_drugs,non-toxic
ELUXADOLINE,QFNHIDANIVGXPE-FNZWTVRRSA-N,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,chembl_mito_safe_drugs,non-toxic
RIMEGEPANT,KRNAOFGYEFKHPB-ANJVHQHFSA-N,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,chembl_mito_safe_drugs,non-toxic
FINERENONE,BTBHLEZXCOBLCY-QGZVFWFLSA-N,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,chembl_mito_safe_drugs,non-toxic
PAROMOMYCIN SULFATE,LJRDOKAZOAKLDU-UDXJMMFXSA-N,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
ERYTHROMYCIN ESTOLATE,AWMFUEJKWXESNL-JZBHMOKNSA-N,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
FLUVASTATIN SODIUM,ZGGHKIMDNBDHJB-CALJPSDSSA-M,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],chembl_mito_safe_drugs,non-toxic
NABILONE,GECBBEABIDMGGL-UHFFFAOYSA-N,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,chembl_mito_safe_drugs,non-toxic
COLISTIN SULFATE,ZESIAEVDVPWEKB-ORCFLVBFSA-N,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
CEVIMELINE HYDROCHLORIDE,JKJRNPOQQPBPOV-UHFFFAOYSA-N,CC1OC2(CS1)CN1CCC2CC1.Cl.O,chembl_mito_safe_drugs,non-toxic
NALOXEGOL OXALATE,MNYIRXLCPODKLG-VUTNLTPYSA-N,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O,chembl_mito_safe_drugs,non-toxic
DACLATASVIR DIHYDROCHLORIDE,BVZLLUDATICXCI-JMSCDMLISA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C.Cl.Cl,chembl_mito_safe_drugs,non-toxic
ERGOLOID MESYLATES,PBKVEOSEPXMKDN-LZHUFOCISA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
SIPONIMOD,KIHYPELVXPAIDH-HNSNBQBZSA-N,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,chembl_mito_safe_drugs,non-toxic
CARPHENAZINE MALEATE,TVPJGGZLZLUPOB-SPIKMXEPSA-N,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
QUININE SULFATE,ZHNFLHYOFXQIOW-LPYZJUEESA-N,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
ACETOPHENAZINE MALEATE,NUKVZKPNSKJGBK-SPIKMXEPSA-N,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
PENBUTOLOL SULFATE,FEDSNBHHWZEYTP-ZFQYHYQMSA-N,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
DOXYCYCLINE CALCIUM,ZOZMOOILJMQCHS-YQCFNCLSSA-L,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2],chembl_mito_safe_drugs,non-toxic
COBIMETINIB FUMARATE,RESIMIUSNACMNW-BXRWSSRYSA-N,O=C(O)/C=C/C(=O)O.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,chembl_mito_safe_drugs,non-toxic
DORAVIRINE,ZIAOVIPSKUPPQW-UHFFFAOYSA-N,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,chembl_mito_safe_drugs,non-toxic
MACIMORELIN ACETATE,WVDSKQXKCDZXLH-OHIDFYLOSA-N,CC(=O)O.CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,chembl_mito_safe_drugs,non-toxic
RIMEGEPANT SULFATE,SOGUOEZRYKUOHR-CQZKMDJHSA-N,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.O.O.O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
SARECYCLINE HYDROCHLORIDE,JGPBDCKZLBSHOI-FIPJBXKNSA-N,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,chembl_mito_safe_drugs,non-toxic
TAFENOQUINE SUCCINATE,CQBKFGJRAOXYIP-UHFFFAOYSA-N,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
UBROGEPANT,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,chembl_mito_safe_drugs,non-toxic
VALBENAZINE,GEJDGVNQKABXKG-CFKGEZKQSA-N,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,chembl_mito_safe_drugs,non-toxic
DOLASETRON MESYLATE,QTFFGPOXNNGTGZ-RCSCTSIBSA-N,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,chembl_mito_safe_drugs,non-toxic
LEDIPASVIR,VRTWBAAJJOHBQU-KMWAZVGDSA-N,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,chembl_mito_safe_drugs,non-toxic
ALPELISIB,STUWGJZDJHPWGZ-LBPRGKRZSA-N,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,chembl_mito_safe_drugs,non-toxic
CERITINIB,VERWOWGGCGHDQE-UHFFFAOYSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,chembl_mito_safe_drugs,non-toxic
CABOTEGRAVIR,WCWSTNLSLKSJPK-LKFCYVNXSA-N,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,chembl_mito_safe_drugs,non-toxic
ERGOTAMINE TARTRATE,CJMJLDQKTOJACI-SEUSHGJOSA-N,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O,chembl_mito_safe_drugs,non-toxic
PIMAVANSERIN TARTRATE,RGSULKHNAKTFIZ-UHFFFAOYSA-N,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,chembl_mito_safe_drugs,non-toxic
DUVELISIB,SJVQHLPISAIATJ-ZDUSSCGKSA-N,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,chembl_mito_safe_drugs,non-toxic
NINTEDANIB ESYLATE,ZNMRDZZRAFJOKY-UHFFFAOYSA-N,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,chembl_mito_safe_drugs,non-toxic
SOTAGLIFLOZIN,QKDRXGFQVGOQKS-CRSSMBPESA-N,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,chembl_mito_safe_drugs,non-toxic
NALDEMEDINE TOSYLATE,WCYDLROFMZJJLE-RTMHEQJQSA-N,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1.Cc1ccc(S(=O)(=O)O)cc1,chembl_mito_safe_drugs,non-toxic
ELBASVIR,BVAZQCUMNICBAQ-PZHYSIFUSA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,chembl_mito_safe_drugs,non-toxic
LASMIDITAN,XEDHVZKDSYZQBF-UHFFFAOYSA-N,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,chembl_mito_safe_drugs,non-toxic
LASMIDITAN SUCCINATE,MSOIHUHNGPOCTH-UHFFFAOYSA-N,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
FOSINOPRIL SODIUM,TVTJZMHAIQQZTL-WATAJHSMSA-M,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],chembl_mito_safe_drugs,non-toxic
TROSPIUM CHLORIDE,RVCSYOQWLPPAOA-DHWZJIOFSA-M,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],chembl_mito_safe_drugs,non-toxic
OMBITASVIR,PIDFDZJZLOTZTM-KHVQSSSXSA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,chembl_mito_safe_drugs,non-toxic
