chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
EXEMESTANE,BFYIZQONLCFLEV-DAELLWKTSA-N,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,chembl_mito_safe_drugs,non-toxic
AMPHETAMINE ASPARTATE,DYOBNLAYPQSBLB-UHFFFAOYSA-N,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic
BEPRIDIL HYDROCHLORIDE,UEECHQPWQHYEDE-UHFFFAOYSA-N,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,chembl_mito_safe_drugs,non-toxic
BENZTROPINE MESYLATE,CPFJLLXFNPCTDW-IIPFOPBBSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
AMPHETAMINE ADIPATE,OFCJKOOVFDGTLY-UHFFFAOYSA-N,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,chembl_mito_safe_drugs,non-toxic
CLOXACILLIN SODIUM,KCUWTKOTPIUBRI-VICXVTCVSA-M,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],chembl_mito_safe_drugs,non-toxic
DOXYLAMINE SUCCINATE,KBAUFVUYFNWQFM-UHFFFAOYSA-N,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
ORPHENADRINE CITRATE,MMMNTDFSPSQXJP-UHFFFAOYSA-N,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic
BUSPIRONE HYDROCHLORIDE,RICLFGYGYQXUFH-UHFFFAOYSA-N,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,chembl_mito_safe_drugs,non-toxic
AMLODIPINE BESYLATE,ZPBWCRDSRKPIDG-UHFFFAOYSA-N,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,chembl_mito_safe_drugs,non-toxic
DIMENHYDRINATE,NFLLKCVHYJRNRH-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,chembl_mito_safe_drugs,non-toxic
LIDOCAINE HYDROCHLORIDE,YECIFGHRMFEPJK-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,chembl_mito_safe_drugs,non-toxic
PROCARBAZINE HYDROCHLORIDE,DERJYEZSLHIUKF-UHFFFAOYSA-N,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,chembl_mito_safe_drugs,non-toxic
ROPINIROLE HYDROCHLORIDE,XDXHAEQXIBQUEZ-UHFFFAOYSA-N,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,chembl_mito_safe_drugs,non-toxic
MOLINDONE HYDROCHLORIDE,GQWNECFJGBQMBO-UHFFFAOYSA-N,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,chembl_mito_safe_drugs,non-toxic
MIDAZOLAM HYDROCHLORIDE,PLYSCVSCYOQVRP-UHFFFAOYSA-N,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,chembl_mito_safe_drugs,non-toxic
PARGYLINE HYDROCHLORIDE,BCXCABRDBBWWGY-UHFFFAOYSA-N,C#CCN(C)Cc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
METHIXENE HYDROCHLORIDE,RAOHHYUBMJLHNC-UHFFFAOYSA-N,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O,chembl_mito_safe_drugs,non-toxic
OXTRIPHYLLINE,SOELXOBIIIBLRJ-UHFFFAOYSA-M,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,chembl_mito_safe_drugs,non-toxic
TRIPELENNAMINE HYDROCHLORIDE,FSSICIQKZGUEAE-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,chembl_mito_safe_drugs,non-toxic
TILUDRONATE DISODIUM,SKUHWSDHMJMHIW-UHFFFAOYSA-L,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
TRIAMCINOLONE DIACETATE,XGMPVBXKDAHORN-RBWIMXSLSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,chembl_mito_safe_drugs,non-toxic
VALGANCICLOVIR HYDROCHLORIDE,ZORWARFPXPVJLW-MTFPJWTKSA-N,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl,chembl_mito_safe_drugs,non-toxic
MIDODRINE HYDROCHLORIDE,MGCQZNBCJBRZDT-UHFFFAOYSA-N,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,chembl_mito_safe_drugs,non-toxic
OXAPROZIN POTASSIUM,QTAQWNSMRSLSCG-UHFFFAOYSA-M,O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.[K+],chembl_mito_safe_drugs,non-toxic
HYDROXYZINE PAMOATE,ASDOKGIIKXGMNB-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,chembl_mito_safe_drugs,non-toxic
PROMAZINE HYDROCHLORIDE,JIVSXRLRGOICGA-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
QUAZEPAM,IKMPWMZBZSAONZ-UHFFFAOYSA-N,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,chembl_mito_safe_drugs,non-toxic
DEMECLOCYCLINE HYDROCHLORIDE,OAPVUSSHCBRCOL-KBHRXELFSA-N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,chembl_mito_safe_drugs,non-toxic
DICYCLOMINE HYDROCHLORIDE,GUBNMFJOJGDCEL-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,chembl_mito_safe_drugs,non-toxic
PHENMETRAZINE HYDROCHLORIDE,VJNXVAVKCZJOFQ-UHFFFAOYSA-N,CC1NCCOC1c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
SORAFENIB TOSYLATE,IVDHYUQIDRJSTI-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,chembl_mito_safe_drugs,non-toxic
GUANFACINE HYDROCHLORIDE,DGFYECXYGUIODH-UHFFFAOYSA-N,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,chembl_mito_safe_drugs,non-toxic
BROMOCRIPTINE MESYLATE,NOJMTMIRQRDZMT-GSPXQYRGSA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
ERYTHROMYCIN STEARATE,YAVZHCFFUATPRK-YZPBMOCRSA-N,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,chembl_mito_safe_drugs,non-toxic
DESERPIDINE,CVBMAZKKCSYWQR-WCGOZPBSSA-N,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,chembl_mito_safe_drugs,non-toxic
ALMOTRIPTAN MALATE,QHATUKWEVNMHRY-UHFFFAOYSA-N,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,chembl_mito_safe_drugs,non-toxic
METHDILAZINE HYDROCHLORIDE,IEISBKIVLDXSMZ-UHFFFAOYSA-N,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,chembl_mito_safe_drugs,non-toxic
MOEXIPRIL HYDROCHLORIDE,JXRAXHBVZQZSIC-JKVLGAQCSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,chembl_mito_safe_drugs,non-toxic
AMBENONIUM CHLORIDE,DXUUXWKFVDVHIK-UHFFFAOYSA-N,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-],chembl_mito_safe_drugs,non-toxic
DESMOPRESSIN ACETATE,MLSVJHOYXJGGTR-IFHOVBQLSA-N,CC(=O)O.N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,chembl_mito_safe_drugs,non-toxic
GUANABENZ ACETATE,MCSPBPXATWBACD-GAYQJXMFSA-N,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,chembl_mito_safe_drugs,non-toxic
DOXAZOSIN MESYLATE,VJECBOKJABCYMF-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
CERIVASTATIN SODIUM,GPUADMRJQVPIAS-QCVDVZFFSA-M,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],chembl_mito_safe_drugs,non-toxic
CAFFEINE CITRATE,RCQXSQPPHJPGOF-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic
THEOPHYLLINE SODIUM GLYCINATE,AIJQWRAOMFRHTQ-UHFFFAOYSA-M,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],chembl_mito_safe_drugs,non-toxic
SULFOXONE SODIUM,AZBNFLZFSZDPQF-UHFFFAOYSA-L,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
DIATRIZOATE SODIUM,ZEYOIOAKZLALAP-UHFFFAOYSA-M,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],chembl_mito_safe_drugs,non-toxic
AMINOSALICYLATE POTASSIUM,PRZJIMSXCLZGLT-UHFFFAOYSA-M,Nc1ccc(C(=O)[O-])c(O)c1.[K+],chembl_mito_safe_drugs,non-toxic
CLINDAMYCIN HYDROCHLORIDE,AUODDLQVRAJAJM-XJQDNNTCSA-N,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,chembl_mito_safe_drugs,non-toxic
DIETHYLSTILBESTROL DIPHOSPHATE,NLORYLAYLIXTID-ISLYRVAYSA-N,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,chembl_mito_safe_drugs,non-toxic
DIFENOXIN HYDROCHLORIDE,VMIZTXDGZPTKIK-UHFFFAOYSA-N,Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,chembl_mito_safe_drugs,non-toxic
NARATRIPTAN HYDROCHLORIDE,AWEZYKMQFAUBTD-UHFFFAOYSA-N,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,chembl_mito_safe_drugs,non-toxic
PAROXETINE MESYLATE,SHIJTGJXUHTGGZ-RVXRQPKJSA-N,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,chembl_mito_safe_drugs,non-toxic
LORACARBEF,GPYKKBAAPVOCIW-HSASPSRMSA-N,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,chembl_mito_safe_drugs,non-toxic
FEXOFENADINE HYDROCHLORIDE,RRJFVPUCXDGFJB-UHFFFAOYSA-N,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,chembl_mito_safe_drugs,non-toxic
GEMIFLOXACIN MESYLATE,JIYMVSQRGZEYAX-CWUUNJJBSA-N,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
ETHYLESTRENOL,AOXRBFRFYPMWLR-XGXHKTLJSA-N,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic
ETHYNODIOL DIACETATE,ONKUMRGIYFNPJW-KIEAKMPYSA-N,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic
VANCOMYCIN HYDROCHLORIDE,LCTORFDMHNKUSG-XTTLPDOESA-N,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,chembl_mito_safe_drugs,non-toxic
CLINDAMYCIN PALMITATE HYDROCHLORIDE,GTNDZRUWKHDICY-DJHAJVGHSA-N,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,chembl_mito_safe_drugs,non-toxic
CYCLOBENZAPRINE HYDROCHLORIDE,VXEAYBOGHINOKW-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
DEXBROMPHENIRAMINE MALEATE,SRGKFVAASLQVBO-DASCVMRKSA-N,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
ENALAPRIL MALEATE,OYFJQPXVCSSHAI-QFPUQLAESA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
DIPHENOXYLATE HYDROCHLORIDE,SHTAFWKOISOCBI-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,chembl_mito_safe_drugs,non-toxic
ATAZANAVIR SULFATE,DQSGVVGOPRWTKI-QVFAWCHISA-N,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
MONTELUKAST SODIUM,LBFBRXGCXUHRJY-HKHDRNBDSA-M,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],chembl_mito_safe_drugs,non-toxic
SODIUM OXYBATE,XYGBKMMCQDZQOZ-UHFFFAOYSA-M,O=C([O-])CCCO.[Na+],chembl_mito_safe_drugs,non-toxic
ERYTHROMYCIN ETHYLSUCCINATE,NSYZCCDSJNWWJL-YXOIYICCSA-N,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,chembl_mito_safe_drugs,non-toxic
OLMESARTAN MEDOXOMIL,UQGKUQLKSCSZGY-UHFFFAOYSA-N,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,chembl_mito_safe_drugs,non-toxic
PHENYLPROPANOLAMINE HYDROCHLORIDE,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,CC(N)C(O)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
DICLOXACILLIN SODIUM,SIGZQNJITOWQEF-VICXVTCVSA-M,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],chembl_mito_safe_drugs,non-toxic
CHLORDIAZEPOXIDE HYDROCHLORIDE,PRNVHVUEIITLRV-UHFFFAOYSA-N,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,chembl_mito_safe_drugs,non-toxic
CLOMIPRAMINE HYDROCHLORIDE,WIMWMKZEIBHDTH-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,chembl_mito_safe_drugs,non-toxic
OMEGA-3-ACID ETHYL ESTERS,DTMGIJFHGGCSLO-FIAQIACWSA-N,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,chembl_mito_safe_drugs,non-toxic
MAGNESIUM HYDROXIDE,VTHJTEIRLNZDEV-UHFFFAOYSA-L,[Mg+2].[OH-].[OH-],chembl_mito_safe_drugs,non-toxic
ESTRAMUSTINE PHOSPHATE SODIUM,IIUMCNJTGSMNRO-VVSKJQCTSA-L,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
PSEUDOEPHEDRINE HYDROCHLORIDE,BALXUFOVQVENIU-KXNXZCPBSA-N,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
GUANIDINE HYDROCHLORIDE,PJJJBBJSCAKJQF-UHFFFAOYSA-N,Cl.N=C(N)N,chembl_mito_safe_drugs,non-toxic
FOSAMPRENAVIR CALCIUM,PMDQGYMGQKTCSX-HQROKSDRSA-L,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2],chembl_mito_safe_drugs,non-toxic
MOXIFLOXACIN HYDROCHLORIDE,IDIIJJHBXUESQI-DFIJPDEKSA-N,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,chembl_mito_safe_drugs,non-toxic
OXPRENOLOL HYDROCHLORIDE,COAJXCLTPGGDAJ-UHFFFAOYSA-N,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,chembl_mito_safe_drugs,non-toxic
CARBIDOPA,QTAOMKOIBXZKND-PPHPATTJSA-N,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,chembl_mito_safe_drugs,non-toxic
PROMETHAZINE HYDROCHLORIDE,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,chembl_mito_safe_drugs,non-toxic
PYRIDOXINE HYDROCHLORIDE,ZUFQODAHGAHPFQ-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O.Cl,chembl_mito_safe_drugs,non-toxic
ANAGRELIDE HYDROCHLORIDE,TVWRQCIPWUCNMI-UHFFFAOYSA-N,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,chembl_mito_safe_drugs,non-toxic
BALSALAZIDE DISODIUM,CKMOQBVBEGCJGW-UHFFFAOYSA-L,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
CHLOROTRIANISENE,BFPSDSIWYFKGBC-UHFFFAOYSA-N,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,chembl_mito_safe_drugs,non-toxic
TRIPELENNAMINE CITRATE,GGRBYIUPUOYRLQ-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic
TRIDIHEXETHYL CHLORIDE,XJGONMZLEDGBRM-UHFFFAOYSA-M,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],chembl_mito_safe_drugs,non-toxic
WARFARIN POTASSIUM,WSHYKIAQCMIPTB-UHFFFAOYSA-M,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],chembl_mito_safe_drugs,non-toxic
TOCAINIDE HYDROCHLORIDE,AMZACPWEJDQXGW-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C(C)N.Cl,chembl_mito_safe_drugs,non-toxic
FLUPREDNISOLONE,MYYIMZRZXIQBGI-HVIRSNARSA-N,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,chembl_mito_safe_drugs,non-toxic
LEUPROLIDE ACETATE,RGLRXNKKBLIBQS-XNHQSDQCSA-N,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,chembl_mito_safe_drugs,non-toxic
CINACALCET HYDROCHLORIDE,QANQWUQOEJZMLL-PKLMIRHRSA-N,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,chembl_mito_safe_drugs,non-toxic
CITALOPRAM HYDROBROMIDE,WIHMBLDNRMIGDW-UHFFFAOYSA-N,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,chembl_mito_safe_drugs,non-toxic
DEXTROAMPHETAMINE ADIPATE,OFCJKOOVFDGTLY-QRPNPIFTSA-N,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,chembl_mito_safe_drugs,non-toxic
PHENOXYBENZAMINE HYDROCHLORIDE,VBCPVIWPDJVHAN-UHFFFAOYSA-N,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
TRICLOFOS SODIUM,WFKJEZKHPGDCRK-UHFFFAOYSA-M,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],chembl_mito_safe_drugs,non-toxic
METHYPRYLON,SIDLZWOQUZRBRU-UHFFFAOYSA-N,CCC1(CC)C(=O)NCC(C)C1=O,chembl_mito_safe_drugs,non-toxic
OXYMORPHONE HYDROCHLORIDE,BCGJBQBWUGVESK-KCTCKCTRSA-N,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,chembl_mito_safe_drugs,non-toxic
CLEMASTINE FUMARATE,PMGQWSIVQFOFOQ-YKVZVUFRSA-N,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,chembl_mito_safe_drugs,non-toxic
TRAZODONE HYDROCHLORIDE,OHHDIOKRWWOXMT-UHFFFAOYSA-N,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,chembl_mito_safe_drugs,non-toxic
CALCIUM ACETATE,VSGNNIFQASZAOI-UHFFFAOYSA-L,CC(=O)[O-].CC(=O)[O-].[Ca+2],chembl_mito_safe_drugs,non-toxic
TALBUTAL,BJVVMKUXKQHWJK-UHFFFAOYSA-N,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,chembl_mito_safe_drugs,non-toxic
SOLIFENACIN SUCCINATE,RXZMMZZRUPYENV-VROPFNGYSA-N,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,chembl_mito_safe_drugs,non-toxic
DILTIAZEM MALATE,IUSFTUWHKCSCDY-BHDTVMLSSA-N,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,chembl_mito_safe_drugs,non-toxic
DOXERCALCIFEROL,HKXBNHCUPKIYDM-CGMHZMFXSA-N,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,chembl_mito_safe_drugs,non-toxic
ACEBUTOLOL HYDROCHLORIDE,KTUFKADDDORSSI-UHFFFAOYSA-N,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,chembl_mito_safe_drugs,non-toxic
LEVOMETHADYL ACETATE HYDROCHLORIDE,UXBPQRGCVJOTNT-COBSGTNCSA-N,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
CYCRIMINE HYDROCHLORIDE,WBCWFMFZMRFRLT-UHFFFAOYSA-N,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,chembl_mito_safe_drugs,non-toxic
